asset_id,display_name_pt,display_name_en,source_task,asset_group,category,subcategory,phase,priority,batch_id,generation_method,source_art_required,target_polycount,texture_resolution,rig_required,animation_set,concept_prompt,geometry_prompt,texture_prompt,concept_attempts_planned,geometry_attempts_planned,remesh_attempts_planned,retexture_attempts_planned,rig_attempts_planned,approval_criteria,unity_path,status,approval_status
station_tailor_t07_001,Ateliê T7,Atelier T7,Task018,Station,Crafting Station,Tailor,Season 1,P2,B18_STATIONS_T7,Image to 3D,Yes,8250,2048x2048,No,anim_station_tailor,Prompts/EnvironmentStations/ConceptArt/station_tailor_t07_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_tailor_t07_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_tailor_t07_001_texture.txt,2,2,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Tailor/T7,Not Started,Pending
station_alchemist_t09_001,Laboratório T9,Laboratory T9,Task018,Station,Crafting Station,Alchemist,Post-MVP,P3,B19_STATIONS_T9,Image to 3D,Yes,9250,2048x2048,No,anim_station_alchemist,Prompts/EnvironmentStations/ConceptArt/station_alchemist_t09_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_alchemist_t09_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_alchemist_t09_001_texture.txt,2,3,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Alchemist/T9,Not Started,Pending
station_blacksmith_t09_001,Forja T9,Forge T9,Task018,Station,Crafting Station,Blacksmith,Post-MVP,P3,B19_STATIONS_T9,Image to 3D,Yes,9250,2048x2048,No,anim_station_blacksmith,Prompts/EnvironmentStations/ConceptArt/station_blacksmith_t09_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_blacksmith_t09_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_blacksmith_t09_001_texture.txt,2,3,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Blacksmith/T9,Not Started,Pending
station_enchanter_t09_001,Mesa Arcana T9,Arcane Table T9,Task018,Station,Crafting Station,Enchanter,Post-MVP,P3,B19_STATIONS_T9,Image to 3D,Yes,9250,2048x2048,No,anim_station_enchanter,Prompts/EnvironmentStations/ConceptArt/station_enchanter_t09_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_enchanter_t09_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_enchanter_t09_001_texture.txt,2,3,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Enchanter/T9,Not Started,Pending
station_gatherer_t09_001,Acampamento de Expedição T9,Expedition Camp T9,Task018,Station,Crafting Station,Gatherer,Post-MVP,P3,B19_STATIONS_T9,Image to 3D,Yes,9250,2048x2048,No,anim_station_gatherer,Prompts/EnvironmentStations/ConceptArt/station_gatherer_t09_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_gatherer_t09_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_gatherer_t09_001_texture.txt,2,3,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Gatherer/T9,Not Started,Pending
station_tailor_t09_001,Ateliê T9,Atelier T9,Task018,Station,Crafting Station,Tailor,Post-MVP,P3,B19_STATIONS_T9,Image to 3D,Yes,9250,2048x2048,No,anim_station_tailor,Prompts/EnvironmentStations/ConceptArt/station_tailor_t09_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/station_tailor_t09_001_geometry.txt,Prompts/EnvironmentStations/Texture/station_tailor_t09_001_texture.txt,2,3,1,1,0,Profession readable without UI; Tier milestone visible; work zone clear; sockets valid; no baked animation/VFX; LOD budget met; 3/4 camera test passed,Assets/_Game/Art/Crafting/Stations/Tailor/T9,Not Started,Pending
env_goblin_mine_camp_gate_001,Portão do Acampamento,Camp Gate,Task018,Environment,Environment,large prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Image to 3D,Yes,4250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_camp_gate_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_camp_gate_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_camp_gate_001_texture.txt,2,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_goblin_barrel_001,Barril Goblin,Goblin Barrel,Task018,Environment,Environment,prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Text to 3D,Optional,650,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_goblin_barrel_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_goblin_barrel_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_goblin_barrel_001_texture.txt,1,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_goblin_king_throne_001,Trono do Rei Goblin,Goblin King Throne,Task018,Environment,Environment,hero prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Image to 3D,Yes,4250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_goblin_king_throne_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_goblin_king_throne_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_goblin_king_throne_001_texture.txt,2,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_goblin_tent_001,Tenda Goblin,Goblin Tent,Task018,Environment,Environment,large prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Image to 3D,Yes,2750,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_goblin_tent_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_goblin_tent_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_goblin_tent_001_texture.txt,2,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_mine_cart_001,Carrinho de Minério,Mine Cart,Task018,Environment,Environment,prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Text to 3D,Optional,1750,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_mine_cart_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_mine_cart_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_mine_cart_001_texture.txt,1,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_ore_pile_001,Pilha de Minério,Ore Pile,Task018,Environment,Environment,prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Text to 3D,Optional,950,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_ore_pile_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_ore_pile_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_ore_pile_001_texture.txt,1,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_rope_bridge_001,Ponte de Corda,Rope Bridge,Task018,Environment,Environment,large prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Image to 3D,Yes,3150,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_rope_bridge_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_rope_bridge_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_rope_bridge_001_texture.txt,2,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_scrap_barricade_001,Barricada de Sucata,Scrap Barricade,Task018,Environment,Environment,prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Text to 3D,Optional,1550,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_scrap_barricade_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_scrap_barricade_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_scrap_barricade_001_texture.txt,1,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_wall_torch_001,Tocha de Parede,Wall Torch,Task018,Environment,Environment,prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Text to 3D,Optional,550,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_wall_torch_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_wall_torch_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_wall_torch_001_texture.txt,1,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_watchtower_001,Torre de Vigia Goblin,Goblin Watchtower,Task018,Environment,Environment,large prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Image to 3D,Yes,5000,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_watchtower_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_watchtower_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_watchtower_001_texture.txt,2,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_goblin_mine_wood_cage_001,Jaula de Madeira,Wooden Cage,Task018,Environment,Environment,prop,Vertical Slice,P0,B20_GOBLIN_ENV_PROPS,Text to 3D,Optional,1500,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_goblin_mine_wood_cage_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_goblin_mine_wood_cage_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_goblin_mine_wood_cage_001_texture.txt,1,3,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/goblin_mine/Models,Not Started,Pending
env_undead_crypt_crypt_arch_001,Arco Funerário,Funerary Arch,Task018,Environment,Environment,structure,Season 1 - Arc 2,P1,B21_UNDEAD_ENV_CORE,Image to 3D,Yes,2200,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_crypt_arch_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_crypt_arch_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_crypt_arch_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_crypt_column_001,Coluna de Cripta,Crypt Column,Task018,Environment,Environment,structure,Season 1 - Arc 2,P1,B21_UNDEAD_ENV_CORE,Image to 3D,Yes,1500,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_crypt_column_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_crypt_column_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_crypt_column_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_crypt_door_001,Porta da Cripta,Crypt Door,Task018,Environment,Environment,structure,Season 1 - Arc 2,P1,B21_UNDEAD_ENV_CORE,Image to 3D,Yes,2100,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_crypt_door_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_crypt_door_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_crypt_door_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_crypt_floor_tile_001,Piso de Cripta,Crypt Floor Tile,Task018,Environment,Environment,tile,Season 1 - Arc 2,P1,B21_UNDEAD_ENV_CORE,Text to 3D,Optional,1050,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_crypt_floor_tile_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_crypt_floor_tile_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_crypt_floor_tile_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_crypt_wall_corner_001,Canto de Cripta,Crypt Wall Corner,Task018,Environment,Environment,wall,Season 1 - Arc 2,P1,B21_UNDEAD_ENV_CORE,Image to 3D,Yes,2700,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_crypt_wall_corner_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_crypt_wall_corner_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_crypt_wall_corner_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_crypt_wall_straight_001,Parede de Cripta,Crypt Wall,Task018,Environment,Environment,wall,Season 1 - Arc 2,P1,B21_UNDEAD_ENV_CORE,Image to 3D,Yes,2350,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_crypt_wall_straight_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_crypt_wall_straight_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_crypt_wall_straight_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_bone_pile_001,Pilha de Ossos,Bone Pile,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,750,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_bone_pile_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_bone_pile_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_bone_pile_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_broken_statue_001,Estátua Quebrada,Broken Statue,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,2200,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_broken_statue_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_broken_statue_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_broken_statue_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_coffin_001,Caixão,Coffin,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,1550,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_coffin_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_coffin_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_coffin_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_crypt_iron_gate_001,Grade de Cripta,Crypt Iron Gate,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,1650,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_crypt_iron_gate_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_crypt_iron_gate_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_crypt_iron_gate_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_grave_marker_001,Lápide,Grave Marker,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,700,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_grave_marker_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_grave_marker_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_grave_marker_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_hanging_chain_001,Corrente Suspensa,Hanging Chain,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,550,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_hanging_chain_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_hanging_chain_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_hanging_chain_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_lich_throne_001,Trono do Lich,Lich Throne,Task018,Environment,Environment,hero prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Image to 3D,Yes,5250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_lich_throne_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_lich_throne_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_lich_throne_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_necromantic_crystal_001,Cristal Necromântico,Necromantic Crystal,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,950,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_necromantic_crystal_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_necromantic_crystal_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_necromantic_crystal_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_necromantic_portal_001,Portal Necromântico,Necromantic Portal,Task018,Environment,Environment,hero prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Image to 3D,Yes,4500,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_necromantic_portal_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_necromantic_portal_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_necromantic_portal_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_ossuary_001,Ossário,Ossuary,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,1800,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_ossuary_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_ossuary_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_ossuary_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_ritual_altar_001,Altar Ritual,Ritual Altar,Task018,Environment,Environment,hero prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Image to 3D,Yes,3150,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_ritual_altar_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_ritual_altar_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_ritual_altar_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_sarcophagus_001,Sarcófago,Sarcophagus,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,2100,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_sarcophagus_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_sarcophagus_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_sarcophagus_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_spectral_brazier_001,Braseiro Espectral,Spectral Brazier,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,1250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_spectral_brazier_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_spectral_brazier_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_spectral_brazier_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_undead_crypt_spectral_candle_001,Vela Espectral,Spectral Candle,Task018,Environment,Environment,prop,Season 1 - Arc 2,P1,B22_UNDEAD_ENV_PROPS,Text to 3D,Optional,425,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_spectral_candle_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_undead_crypt_spectral_candle_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_undead_crypt_spectral_candle_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/undead_crypt/Models,Not Started,Pending
env_infernal_fortress_basalt_floor_tile_001,Piso de Basalto,Basalt Floor Tile,Task018,Environment,Environment,tile,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Text to 3D,Optional,1250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_basalt_floor_tile_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_basalt_floor_tile_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_basalt_floor_tile_001_texture.txt,1,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_demonic_pillar_001,Pilar Demoníaco,Demonic Pillar,Task018,Environment,Environment,structure,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Image to 3D,Yes,2400,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_demonic_pillar_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_demonic_pillar_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_demonic_pillar_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_arch_001,Arco Infernal,Infernal Arch,Task018,Environment,Environment,structure,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Image to 3D,Yes,2750,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_arch_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_arch_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_arch_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
env_infernal_fortress_infernal_wall_corner_001,Canto Infernal,Infernal Wall Corner,Task018,Environment,Environment,wall,Season 1 - Arc 3,P1,B23_INFERNAL_ENV_CORE,Image to 3D,Yes,3250,1024x1024,No,None,Prompts/EnvironmentStations/ConceptArt/env_infernal_fortress_infernal_wall_corner_001_concept_sheet.txt,Prompts/EnvironmentStations/Meshy/env_infernal_fortress_infernal_wall_corner_001_geometry.txt,Prompts/EnvironmentStations/Texture/env_infernal_fortress_infernal_wall_corner_001_texture.txt,2,2,1,1,0,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed,Assets/_Game/Art/Environments/infernal_fortress/Models,Not Started,Pending
