asset_id,display_name_pt,display_name_en,family_key,category,slot,profession,tier,tier_theme,production_phase,priority,generation_method,scale_m,lod0_tri_min,lod0_tri_max,lod1_ratio,lod2_ratio,texture_resolution,material_slots_max,pivot,collider,base_material_primary,base_material_secondary,shape_language,family_form_language,rarity_variants,geometry_reuse_rule,mvp_wear_policy,concept_prompt_path,meshy_prompt_path,texture_variants_prompt_path,unity_model_path,unity_material_path,unity_prefab_path,approval_criteria,status
equipment_cloth_hood_t09_base,Capuz Arcano T9,Arcane Hood T9,cloth_hood,Cloth Armor,Head,Tailor + Enchanter,9,Creation,Post-MVP,P3,Image to 3D,0.36,900,2100,0.50,0.25,1024,2,base center at neck opening,None,destiny weave,heart of creation and iridescent energy,"signature construction, impossible but readable material, one defining creation motif","soft structured hood with broad face opening, layered arcane trim, no loose thin tassels",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_hood_t09_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_hood_t09_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_hood_t09_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_hood/T9/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_hood/T9/Materials,Assets/_Game/Prefabs/Equipment/cloth_hood/T9,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t01_base,Manto Arcano T1,Arcane Robe T1,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,1,Frontier,Vertical Slice,P0,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,coarse linen and wool,pale quartz and nearly absent runes,"functional, compact, simple construction, visible fasteners","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t01_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t01_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t01_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T1/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T1/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T1,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t02_base,Manto Arcano T2,Arcane Robe T2,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,2,Crafted,MVP,P1,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,woven wool and reinforced linen,minor crystal and subtle inscriptions,"cleaner craftsmanship, reinforced edges, balanced proportions","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t02_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t02_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t02_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T2/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T2/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T2,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t03_base,Manto Arcano T3,Arcane Robe T3,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,3,Runic,MVP,P1,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,early rune weave,"sapphire, rune core and visible engravings","first intentional rune channels, stronger silhouettes, one focal inset","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t03_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t03_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t03_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T3/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T3/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T3,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t04_base,Manto Arcano T4,Arcane Robe T4,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,4,Mithril,Season 1,P2,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,refined silk,spirit crystal,"lighter refined construction, elegant curves, disciplined ornament","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t04_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t04_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t04_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T4/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T4/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T4,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t05_base,Manto Arcano T5,Arcane Robe T5,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,5,Ancestral,Season 1,P2,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,dense runecloth,ancient crystal and deeply carved glyphs,"heavier prestige construction, carved ancestry motifs, broad protected cores","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t05_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t05_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t05_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T5/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T5/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T5,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t06_base,Manto Arcano T6,Arcane Robe T6,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,6,Draconic,Season 1,P2,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,phoenix weave,prismatic crystal and controlled inner heat,"aggressive organic plates, scale rhythms, controlled heat channels","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t06_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t06_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t06_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T6/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T6/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T6,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t07_base,Manto Arcano T7,Arcane Robe T7,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,7,Astral,Season 1,P2,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,astral silk,astral core with violet and cyan energy,"unconventional celestial geometry, small suspended protected pieces, visible energy core","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t07_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t07_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t07_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T7/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T7/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T7,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t08_base,Manto Arcano T8,Arcane Robe T8,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,8,Celestial,Post-MVP,P3,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,celestial weave,divine prism and sacred light,"symmetric sacred construction, luminous inlays, elevated but robust silhouettes","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t08_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t08_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t08_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T8/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T8/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T8,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_robe_t09_base,Manto Arcano T9,Arcane Robe T9,cloth_robe,Cloth Armor,Chest,Tailor + Enchanter,9,Creation,Post-MVP,P3,Image to 3D,0.95,2200,4500,0.50,0.25,1024,3,center at waist line,None,destiny weave,heart of creation and iridescent energy,"signature construction, impossible but readable material, one defining creation motif","layered robe torso and skirt display, broad panels, controlled arcane trim, no body mannequin",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_robe_t09_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_robe_t09_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_robe_t09_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T9/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_robe/T9/Materials,Assets/_Game/Prefabs/Equipment/cloth_robe/T9,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t01_base,Luvas Arcanas T1,Arcane Gloves T1,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,1,Frontier,Vertical Slice,P0,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,coarse linen and wool,pale quartz and nearly absent runes,"functional, compact, simple construction, visible fasteners","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t01_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t01_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t01_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T1/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T1/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T1,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t02_base,Luvas Arcanas T2,Arcane Gloves T2,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,2,Crafted,MVP,P1,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,woven wool and reinforced linen,minor crystal and subtle inscriptions,"cleaner craftsmanship, reinforced edges, balanced proportions","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t02_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t02_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t02_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T2/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T2/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T2,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t03_base,Luvas Arcanas T3,Arcane Gloves T3,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,3,Runic,MVP,P1,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,early rune weave,"sapphire, rune core and visible engravings","first intentional rune channels, stronger silhouettes, one focal inset","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t03_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t03_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t03_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T3/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T3/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T3,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t04_base,Luvas Arcanas T4,Arcane Gloves T4,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,4,Mithril,Season 1,P2,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,refined silk,spirit crystal,"lighter refined construction, elegant curves, disciplined ornament","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t04_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t04_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t04_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T4/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T4/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T4,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t05_base,Luvas Arcanas T5,Arcane Gloves T5,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,5,Ancestral,Season 1,P2,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,dense runecloth,ancient crystal and deeply carved glyphs,"heavier prestige construction, carved ancestry motifs, broad protected cores","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t05_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t05_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t05_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T5/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T5/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T5,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t06_base,Luvas Arcanas T6,Arcane Gloves T6,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,6,Draconic,Season 1,P2,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,phoenix weave,prismatic crystal and controlled inner heat,"aggressive organic plates, scale rhythms, controlled heat channels","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t06_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t06_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t06_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T6/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T6/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T6,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t07_base,Luvas Arcanas T7,Arcane Gloves T7,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,7,Astral,Season 1,P2,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,astral silk,astral core with violet and cyan energy,"unconventional celestial geometry, small suspended protected pieces, visible energy core","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t07_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t07_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t07_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T7/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T7/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T7,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t08_base,Luvas Arcanas T8,Arcane Gloves T8,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,8,Celestial,Post-MVP,P3,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,celestial weave,divine prism and sacred light,"symmetric sacred construction, luminous inlays, elevated but robust silhouettes","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t08_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t08_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t08_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T8/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T8/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T8,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_gloves_t09_base,Luvas Arcanas T9,Arcane Gloves T9,cloth_gloves,Cloth Armor,Hands,Tailor + Enchanter,9,Creation,Post-MVP,P3,Image to 3D,0.27,700,1700,0.50,0.25,1024,2,wrist center,None,destiny weave,heart of creation and iridescent energy,"signature construction, impossible but readable material, one defining creation motif","paired cloth gloves and bracers, reinforced spell focus backs, clean fingers",6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_gloves_t09_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_gloves_t09_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_gloves_t09_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T9/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_gloves/T9/Materials,Assets/_Game/Prefabs/Equipment/cloth_gloves/T9,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_boots_t01_base,Botas Arcanas T1,Arcane Boots T1,cloth_boots,Cloth Armor,Feet,Tailor + Enchanter,1,Frontier,Vertical Slice,P0,Image to 3D,0.38,900,2000,0.50,0.25,1024,2,ground center between boots,None,coarse linen and wool,pale quartz and nearly absent runes,"functional, compact, simple construction, visible fasteners",paired soft boots with structured soles and arcane ankle trim,6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_boots_t01_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t01_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_boots_t01_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T1/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T1/Materials,Assets/_Game/Prefabs/Equipment/cloth_boots/T1,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_boots_t02_base,Botas Arcanas T2,Arcane Boots T2,cloth_boots,Cloth Armor,Feet,Tailor + Enchanter,2,Crafted,MVP,P1,Image to 3D,0.38,900,2000,0.50,0.25,1024,2,ground center between boots,None,woven wool and reinforced linen,minor crystal and subtle inscriptions,"cleaner craftsmanship, reinforced edges, balanced proportions",paired soft boots with structured soles and arcane ankle trim,6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_boots_t02_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t02_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_boots_t02_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T2/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T2/Materials,Assets/_Game/Prefabs/Equipment/cloth_boots/T2,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_boots_t03_base,Botas Arcanas T3,Arcane Boots T3,cloth_boots,Cloth Armor,Feet,Tailor + Enchanter,3,Runic,MVP,P1,Image to 3D,0.38,900,2000,0.50,0.25,1024,2,ground center between boots,None,early rune weave,"sapphire, rune core and visible engravings","first intentional rune channels, stronger silhouettes, one focal inset",paired soft boots with structured soles and arcane ankle trim,6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_boots_t03_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t03_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_boots_t03_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T3/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T3/Materials,Assets/_Game/Prefabs/Equipment/cloth_boots/T3,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_boots_t04_base,Botas Arcanas T4,Arcane Boots T4,cloth_boots,Cloth Armor,Feet,Tailor + Enchanter,4,Mithril,Season 1,P2,Image to 3D,0.38,900,2000,0.50,0.25,1024,2,ground center between boots,None,refined silk,spirit crystal,"lighter refined construction, elegant curves, disciplined ornament",paired soft boots with structured soles and arcane ankle trim,6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_boots_t04_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t04_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_boots_t04_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T4/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T4/Materials,Assets/_Game/Prefabs/Equipment/cloth_boots/T4,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_boots_t05_base,Botas Arcanas T5,Arcane Boots T5,cloth_boots,Cloth Armor,Feet,Tailor + Enchanter,5,Ancestral,Season 1,P2,Image to 3D,0.38,900,2000,0.50,0.25,1024,2,ground center between boots,None,dense runecloth,ancient crystal and deeply carved glyphs,"heavier prestige construction, carved ancestry motifs, broad protected cores",paired soft boots with structured soles and arcane ankle trim,6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_boots_t05_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t05_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_boots_t05_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T5/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T5/Materials,Assets/_Game/Prefabs/Equipment/cloth_boots/T5,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
equipment_cloth_boots_t06_base,Botas Arcanas T6,Arcane Boots T6,cloth_boots,Cloth Armor,Feet,Tailor + Enchanter,6,Draconic,Season 1,P2,Image to 3D,0.38,900,2000,0.50,0.25,1024,2,ground center between boots,None,phoenix weave,prismatic crystal and controlled inner heat,"aggressive organic plates, scale rhythms, controlled heat channels",paired soft boots with structured soles and arcane ankle trim,6,one base mesh per family+tier; rarity uses material/attachment variants,inventory prop pair in MVP; full character skin handles wearable geometry,Prompts/ConceptArt/equipment_cloth_boots_t06_base_concept_sheet.txt,Prompts/Meshy/BaseGeometry/equipment_cloth_boots_t06_base_geometry.txt,Prompts/TextureVariants/equipment_cloth_boots_t06_base_rarity_variants.txt,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T6/Models,Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T6/Materials,Assets/_Game/Prefabs/Equipment/cloth_boots/T6,readable at inventory scale; tier identity clear without UI; all six rarity variants preserve family; pivot and scale correct; no fragile geometry; URP PBR maps valid,Brief Ready
