"asset_id","display_name_pt","display_name_en","canonical_task","canonical_catalog","source_catalogs","definition_count","asset_class","domain","category","production_phase","priority","tier","generation_method","catalog_status","task019_queue","prompt_count","concept_prompt_path","geometry_prompt_path","texture_prompt_path","pipeline_path","unity_target_path","unity_target_kind"
"env_undead_crypt_sarcophagus_001","Sarcófago","Sarcophagus","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Season 1 - Arc 2","P1","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_sarcophagus_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_undead_crypt_sarcophagus_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_undead_crypt_sarcophagus_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_undead_crypt_sarcophagus_001_PIPELINE.md","Assets/_Game/Art/Environments/undead_crypt/Models","Planned destination; existence not asserted"
"env_undead_crypt_spectral_brazier_001","Braseiro Espectral","Spectral Brazier","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Season 1 - Arc 2","P1","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_spectral_brazier_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_undead_crypt_spectral_brazier_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_undead_crypt_spectral_brazier_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_undead_crypt_spectral_brazier_001_PIPELINE.md","Assets/_Game/Art/Environments/undead_crypt/Models","Planned destination; existence not asserted"
"env_undead_crypt_spectral_candle_001","Vela Espectral","Spectral Candle","Task018","IdleMedievalLegends_Task018_EnvironmentStations/Examples/ENVIRONMENT_STATION_PRODUCTION_CATALOG.csv","Task015;Task018;Task019","2","3D Model","Environment","prop","Season 1 - Arc 2","P1","N/A","Text to 3D","Planned","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/ConceptArt/env_undead_crypt_spectral_candle_001_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Meshy/env_undead_crypt_spectral_candle_001_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/EnvironmentStations/Texture/env_undead_crypt_spectral_candle_001_texture.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/env_undead_crypt_spectral_candle_001_PIPELINE.md","Assets/_Game/Art/Environments/undead_crypt/Models","Planned destination; existence not asserted"
"equipment_amulet_t01_base","Amuleto T1","Amulet T1","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","Vertical Slice","P0","T1","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t01_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t01_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t01_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t01_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T1/Models","Planned destination; existence not asserted"
"equipment_amulet_t02_base","Amuleto T2","Amulet T2","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","MVP","P1","T2","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t02_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t02_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t02_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t02_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T2/Models","Planned destination; existence not asserted"
"equipment_amulet_t03_base","Amuleto T3","Amulet T3","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","MVP","P1","T3","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t03_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t03_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t03_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t03_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T3/Models","Planned destination; existence not asserted"
"equipment_amulet_t04_base","Amuleto T4","Amulet T4","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","Season 1","P2","T4","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t04_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t04_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t04_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t04_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T4/Models","Planned destination; existence not asserted"
"equipment_amulet_t05_base","Amuleto T5","Amulet T5","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","Season 1","P2","T5","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t05_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t05_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t05_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t05_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T5/Models","Planned destination; existence not asserted"
"equipment_amulet_t06_base","Amuleto T6","Amulet T6","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","Season 1","P2","T6","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t06_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t06_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t06_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t06_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T6/Models","Planned destination; existence not asserted"
"equipment_amulet_t07_base","Amuleto T7","Amulet T7","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","Season 1","P2","T7","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t07_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t07_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t07_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t07_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T7/Models","Planned destination; existence not asserted"
"equipment_amulet_t08_base","Amuleto T8","Amulet T8","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","Post-MVP","P3","T8","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t08_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t08_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t08_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t08_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T8/Models","Planned destination; existence not asserted"
"equipment_amulet_t09_base","Amuleto T9","Amulet T9","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task015;Task017;Task019","2","3D Model","Equipment","Accessory","Post-MVP","P3","T9","Text to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_amulet_t09_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t09_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_amulet_t09_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_amulet_t09_base_PIPELINE.md","Assets/_Game/Art/Equipment/Accessory/amulet/T9/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t01_base","Botas Arcanas T1","Arcane Boots T1","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","Vertical Slice","P0","T1","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t01_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t01_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t01_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t01_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T1/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t02_base","Botas Arcanas T2","Arcane Boots T2","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","MVP","P1","T2","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t02_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t02_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t02_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t02_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T2/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t03_base","Botas Arcanas T3","Arcane Boots T3","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","MVP","P1","T3","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t03_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t03_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t03_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t03_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T3/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t04_base","Botas Arcanas T4","Arcane Boots T4","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","Season 1","P2","T4","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t04_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t04_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t04_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t04_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T4/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t05_base","Botas Arcanas T5","Arcane Boots T5","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","Season 1","P2","T5","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t05_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t05_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t05_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t05_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T5/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t06_base","Botas Arcanas T6","Arcane Boots T6","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","Season 1","P2","T6","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t06_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t06_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t06_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t06_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T6/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t07_base","Botas Arcanas T7","Arcane Boots T7","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","Season 1","P2","T7","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t07_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t07_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t07_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t07_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T7/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t08_base","Botas Arcanas T8","Arcane Boots T8","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","Post-MVP","P3","T8","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t08_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t08_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t08_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t08_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T8/Models","Planned destination; existence not asserted"
"equipment_cloth_boots_t09_base","Botas Arcanas T9","Arcane Boots T9","Task017","IdleMedievalLegends_Task017_EquipmentTierRarity/Examples/EQUIPMENT_PRODUCTION_CATALOG.csv","Task017;Task019","1","3D Model","Equipment","Cloth Armor","Post-MVP","P3","T9","Image to 3D","Brief Ready","Yes","3","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/ConceptArt/equipment_cloth_boots_t09_base_concept_sheet.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t09_base_geometry.txt","IdleMedievalLegends_Task019_MeshyOperations/Prompts/Equipment/TextureVariants/equipment_cloth_boots_t09_base_rarity_variants.txt","IdleMedievalLegends_Task019_MeshyOperations/Combined/equipment_cloth_boots_t09_base_PIPELINE.md","Assets/_Game/Art/Equipment/ClothArmor/cloth_boots/T9/Models","Planned destination; existence not asserted"
