asset_id,display_name_pt,display_name_en,asset_class,category,subcategory,faction_or_system,gameplay_role,production_phase,priority,tier,rarity_strategy,profession,biome,meshy_eligible,meshy_method,source_art_required,modularity,rig_type,animation_set,lod_required,lod0_tri_min,lod0_tri_max,lod1_ratio,lod2_ratio,texture_resolution,texture_maps,material_slots_max,scale_m,pivot,collider,export_format,unity_import_path,prefab_path,reuse_group,dependencies,expected_variants,status,approval_criteria,notes,source_reference
loot_chest_mythic_001,Baú Mítico,Mythic Chest,3D Model,Loot,Reward Chest,Rewards,Reward reveal/idle loot,MVP,P1,N/A,Fixed Mythic visual treatment #E74B3C,None,Global,Yes,Text to 3D,Optional,Shared chest proportions; rarity-specific ornaments,Generic,anim_loot_chest,Yes,900,2500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission mask,2,1.0,Bottom center; lid hinge separate,Box collider,FBX,Assets/_Game/Art/Props/Loot/Chests,Assets/_Game/Prefabs/Props/Loot/PF_chest_mythic.prefab,loot_chest_shared,Rarity material library,1,Planned,Rarity readable by shape and ornaments; functional lid separation; no full-surface glow,,ART_REF_001 + Visual Bible v1.0
shader_rarity_common_overlay_001,Overlay Comum,Common Rarity Overlay,Material/Shader,Material Library,Rarity Overlay,Rendering,Rarity treatment without duplicating base meshes,MVP,P1,N/A,Common #A7ADB2,None,Global,No,Unity Shader Graph/URP,Yes,Material overlay,None,None,No,0,0,0,0,256–512 masks,Emission mask; gradient; noise optional,0,0,N/A,None,Unity Shader/Material,Assets/_Game/Art/Materials/Rarity,N/A,rarity_overlay_shaders,URP; rarity palette,1,Planned,Tier material remains visible; color is not sole signal; controlled emission,,ART_REF_001 + Visual Bible v1.0
shader_rarity_epic_overlay_001,Overlay Épico,Epic Rarity Overlay,Material/Shader,Material Library,Rarity Overlay,Rendering,Rarity treatment without duplicating base meshes,MVP,P1,N/A,Epic #A24CE3,None,Global,No,Unity Shader Graph/URP,Yes,Material overlay,None,None,No,0,0,0,0,256–512 masks,Emission mask; gradient; noise optional,0,0,N/A,None,Unity Shader/Material,Assets/_Game/Art/Materials/Rarity,N/A,rarity_overlay_shaders,URP; rarity palette,1,Planned,Tier material remains visible; color is not sole signal; controlled emission,,ART_REF_001 + Visual Bible v1.0
shader_rarity_legendary_overlay_001,Overlay Lendário,Legendary Rarity Overlay,Material/Shader,Material Library,Rarity Overlay,Rendering,Rarity treatment without duplicating base meshes,MVP,P1,N/A,Legendary #F3A62A,None,Global,No,Unity Shader Graph/URP,Yes,Material overlay,None,None,No,0,0,0,0,256–512 masks,Emission mask; gradient; noise optional,0,0,N/A,None,Unity Shader/Material,Assets/_Game/Art/Materials/Rarity,N/A,rarity_overlay_shaders,URP; rarity palette,1,Planned,Tier material remains visible; color is not sole signal; controlled emission,,ART_REF_001 + Visual Bible v1.0
shader_rarity_mythic_overlay_001,Overlay Mítico,Mythic Rarity Overlay,Material/Shader,Material Library,Rarity Overlay,Rendering,Rarity treatment without duplicating base meshes,MVP,P1,N/A,Mythic #E74B3C,None,Global,No,Unity Shader Graph/URP,Yes,Material overlay,None,None,No,0,0,0,0,256–512 masks,Emission mask; gradient; noise optional,0,0,N/A,None,Unity Shader/Material,Assets/_Game/Art/Materials/Rarity,N/A,rarity_overlay_shaders,URP; rarity palette,1,Planned,Tier material remains visible; color is not sole signal; controlled emission,,ART_REF_001 + Visual Bible v1.0
shader_rarity_rare_overlay_001,Overlay Raro,Rare Rarity Overlay,Material/Shader,Material Library,Rarity Overlay,Rendering,Rarity treatment without duplicating base meshes,MVP,P1,N/A,Rare #3D8EFF,None,Global,No,Unity Shader Graph/URP,Yes,Material overlay,None,None,No,0,0,0,0,256–512 masks,Emission mask; gradient; noise optional,0,0,N/A,None,Unity Shader/Material,Assets/_Game/Art/Materials/Rarity,N/A,rarity_overlay_shaders,URP; rarity palette,1,Planned,Tier material remains visible; color is not sole signal; controlled emission,,ART_REF_001 + Visual Bible v1.0
shader_rarity_uncommon_overlay_001,Overlay Incomum,Uncommon Rarity Overlay,Material/Shader,Material Library,Rarity Overlay,Rendering,Rarity treatment without duplicating base meshes,MVP,P1,N/A,Uncommon #5DBB63,None,Global,No,Unity Shader Graph/URP,Yes,Material overlay,None,None,No,0,0,0,0,256–512 masks,Emission mask; gradient; noise optional,0,0,N/A,None,Unity Shader/Material,Assets/_Game/Art/Materials/Rarity,N/A,rarity_overlay_shaders,URP; rarity palette,1,Planned,Tier material remains visible; color is not sole signal; controlled emission,,ART_REF_001 + Visual Bible v1.0
resource_arcane_raw_t02_001,Cristal Arcano Menor,Lesser Arcane Crystal,3D Model,Resource,Arcane Crystal,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/ArcaneCrystal,Assets/_Game/Prefabs/Resources/PF_arcane_raw_t02.prefab,resource_arcane_crystal,Tier 2 material palette,1,Planned,Reads as crystal cluster at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_arcane_raw_t03_001,Cristal Rúnico,Runic Crystal,3D Model,Resource,Arcane Crystal,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/ArcaneCrystal,Assets/_Game/Prefabs/Resources/PF_arcane_raw_t03.prefab,resource_arcane_crystal,Tier 3 material palette,1,Planned,Reads as crystal cluster at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_arcane_refined_t02_001,Núcleo Arcano Menor,Lesser Arcane Core,3D Model,Resource,Rune Core,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Encantador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/RuneCore,Assets/_Game/Prefabs/Resources/PF_arcane_refined_t02.prefab,resource_rune_core,Tier 2 material palette,1,Planned,Reads as rune core at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_arcane_refined_t03_001,Núcleo Rúnico,Runic Core,3D Model,Resource,Rune Core,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Encantador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/RuneCore,Assets/_Game/Prefabs/Resources/PF_arcane_refined_t03.prefab,resource_rune_core,Tier 3 material palette,1,Planned,Reads as rune core at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_fiber_raw_t02_001,Feixe de Lã,Wool Bundle,3D Model,Resource,Fiber,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/Fiber,Assets/_Game/Prefabs/Resources/PF_fiber_raw_t02.prefab,resource_fiber,Tier 2 material palette,1,Planned,Reads as fiber bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_fiber_raw_t03_001,Fibra Rúnica,Runic Fiber,3D Model,Resource,Fiber,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/Fiber,Assets/_Game/Prefabs/Resources/PF_fiber_raw_t03.prefab,resource_fiber,Tier 3 material palette,1,Planned,Reads as fiber bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_fiber_refined_t02_001,Rolo de Lã,Wool Roll,3D Model,Resource,Textile,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/Textile,Assets/_Game/Prefabs/Resources/PF_fiber_refined_t02.prefab,resource_textile,Tier 2 material palette,1,Planned,Reads as cloth roll at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_fiber_refined_t03_001,Tecido Rúnico,Runic Cloth,3D Model,Resource,Textile,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/Textile,Assets/_Game/Prefabs/Resources/PF_fiber_refined_t03.prefab,resource_textile,Tier 3 material palette,1,Planned,Reads as cloth roll at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_raw_t02_001,Ervas da Floresta,Forest Herbs,3D Model,Resource,Herb,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/Herb,Assets/_Game/Prefabs/Resources/PF_herb_raw_t02.prefab,resource_herb,Tier 2 material palette,1,Planned,Reads as herb bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_raw_t03_001,Flor Rubra,Crimson Bloom,3D Model,Resource,Herb,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/Herb,Assets/_Game/Prefabs/Resources/PF_herb_raw_t03.prefab,resource_herb,Tier 3 material palette,1,Planned,Reads as herb bundle at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_refined_t02_001,Extrato Refinado,Refined Extract,3D Model,Resource,Extract,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Alquimista,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/Extract,Assets/_Game/Prefabs/Resources/PF_herb_refined_t02.prefab,resource_extract,Tier 2 material palette,1,Planned,Reads as alchemical vial at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_herb_refined_t03_001,Extrato Rubro,Crimson Extract,3D Model,Resource,Extract,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Alquimista,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/Extract,Assets/_Game/Prefabs/Resources/PF_herb_refined_t03.prefab,resource_extract,Tier 3 material palette,1,Planned,Reads as alchemical vial at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_raw_t02_001,Pele da Floresta,Forest Hide,3D Model,Resource,Hide,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/Hide,Assets/_Game/Prefabs/Resources/PF_hide_raw_t02.prefab,resource_hide,Tier 2 material palette,1,Planned,Reads as folded hide at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_raw_t03_001,Pele Endurecida,Hardened Hide,3D Model,Resource,Hide,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/Hide,Assets/_Game/Prefabs/Resources/PF_hide_raw_t03.prefab,resource_hide,Tier 3 material palette,1,Planned,Reads as folded hide at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_refined_t02_001,Couro Reforçado,Reinforced Leather,3D Model,Resource,Leather,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/Leather,Assets/_Game/Prefabs/Resources/PF_hide_refined_t02.prefab,resource_leather,Tier 2 material palette,1,Planned,Reads as treated leather stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_hide_refined_t03_001,Couro Rúnico,Runic Leather,3D Model,Resource,Leather,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Costureiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/Leather,Assets/_Game/Prefabs/Resources/PF_hide_refined_t03.prefab,resource_leather,Tier 3 material palette,1,Planned,Reads as treated leather stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_raw_t02_001,Minério Ferroso e Carvão,Iron and Coal Ore,3D Model,Resource,Metal Ore,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/MetalOre,Assets/_Game/Prefabs/Resources/PF_metal_raw_t02.prefab,resource_metal_ore,Tier 2 material palette,1,Planned,Reads as raw ore pile at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_raw_t03_001,Minério de Prataço,Silversteel Ore,3D Model,Resource,Metal Ore,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Coletador,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/MetalOre,Assets/_Game/Prefabs/Resources/PF_metal_raw_t03.prefab,resource_metal_ore,Tier 3 material palette,1,Planned,Reads as raw ore pile at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_refined_t02_001,Lingote de Aço,Steel Ingot,3D Model,Resource,Metal Ingot,Economy,Inventory/crafting material representation,MVP,P1,T2,None,Ferreiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T2/MetalIngot,Assets/_Game/Prefabs/Resources/PF_metal_refined_t02.prefab,resource_metal_ingot,Tier 2 material palette,1,Planned,Reads as ingot stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
resource_metal_refined_t03_001,Lingote de Prataço,Silversteel Ingot,3D Model,Resource,Metal Ingot,Economy,Inventory/crafting material representation,MVP,P1,T3,None,Ferreiro,Global,Yes,Text to 3D,Optional,Shared geometry family + tier-specific texture/details,None,None,Optional,300,1000,0.45,0.0,512x512,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,1,0.45,Base center,Simple box or none,FBX,Assets/_Game/Art/Resources/T3/MetalIngot,Assets/_Game/Prefabs/Resources/PF_metal_refined_t03.prefab,resource_metal_ingot,Tier 3 material palette,1,Planned,Reads as ingot stack at 64 px render; single compact silhouette; no background or pedestal,,ART_REF_001 + Visual Bible v1.0
ui_badge_tier_01_001,Emblema Tier 1,Tier 1 Badge,2D Image,UI,Tier Badge,UI,Tier identification,MVP,P1,T1,None,None,Global,No,None,No,Standalone,None,None,No,0,0,0,0,256x256,RGBA/SDF optional,0,0,N/A,None,PNG or SVG,Assets/_Game/Art/UI/Badges/Tier,N/A,ui_tier_badges,Tier visual language,1,Planned,Tier number may be overlaid by UI text; base shape progresses structurally,,ART_REF_001 + Visual Bible v1.0
